Concentration,Conc_Value,Time_min,RFU_Interpolated,Is_Extrapolated
1.25 ug/mL,1.25,8.055,13621.276596966782,False
1.25 ug/mL,1.25,8.1,13621.276598013535,False
1.25 ug/mL,1.25,8.145,13621.276598943938,False
1.25 ug/mL,1.25,8.19,13621.276599770916,False
1.25 ug/mL,1.25,8.235,13621.276600505971,False
1.25 ug/mL,1.25,8.28,13621.27660115932,False
1.25 ug/mL,1.25,8.325,13621.276601740044,False
1.25 ug/mL,1.25,8.37,13621.276602256217,False
1.25 ug/mL,1.25,8.415,13621.276602715014,False
1.25 ug/mL,1.25,8.459999999999999,13621.276603122811,False
1.25 ug/mL,1.25,8.504999999999999,13621.27660348528,False
1.25 ug/mL,1.25,8.549999999999999,13621.276603807457,False
1.25 ug/mL,1.25,8.594999999999999,13621.276604093822,False
1.25 ug/mL,1.25,8.64,13621.276604348357,False
1.25 ug/mL,1.25,8.685,13621.276604574598,False
1.25 ug/mL,1.25,8.73,13621.27660477569,False
1.25 ug/mL,1.25,8.775,13621.27660495443,False
1.25 ug/mL,1.25,8.82,13621.276605113302,False
1.25 ug/mL,1.25,8.865,13621.276605254514,False
1.25 ug/mL,1.25,8.91,13621.276605380028,False
1.25 ug/mL,1.25,8.955,13621.276605491592,False
1.25 ug/mL,1.25,9.0,13621.276605590754,False
1.25 ug/mL,1.25,9.045,13621.276605678895,False
1.25 ug/mL,1.25,9.09,13621.276605757235,False
1.25 ug/mL,1.25,9.135,13621.27660582687,False
1.25 ug/mL,1.25,9.18,13621.276605888765,False
1.25 ug/mL,1.25,9.225,13621.276605943778,False
1.25 ug/mL,1.25,9.27,13621.276605992676,False
1.25 ug/mL,1.25,9.315,13621.276606036141,False
1.25 ug/mL,1.25,9.36,13621.276606074773,False
1.25 ug/mL,1.25,9.405,13621.27660610911,False
1.25 ug/mL,1.25,9.45,13621.27660613963,False
1.25 ug/mL,1.25,9.495,13621.276606166759,False
1.25 ug/mL,1.25,9.54,13621.276606190871,False
1.25 ug/mL,1.25,9.584999999999999,13621.276606212305,False
1.25 ug/mL,1.25,9.629999999999999,13621.276606231353,False
1.25 ug/mL,1.25,9.674999999999999,13621.276606248286,False
1.25 ug/mL,1.25,9.719999999999999,13621.276606263336,False
1.25 ug/mL,1.25,9.764999999999999,13621.276606276715,False
1.25 ug/mL,1.25,9.81,13621.276606288606,False
1.25 ug/mL,1.25,9.855,13621.276606299174,False
1.25 ug/mL,1.25,9.9,13621.276606308567,False
1.25 ug/mL,1.25,9.945,13621.276606316918,False
1.25 ug/mL,1.25,9.99,13621.276606324338,False
1.25 ug/mL,1.25,10.035,13621.276606330935,False
1.25 ug/mL,1.25,10.08,13621.2766063368,False
1.25 ug/mL,1.25,10.125,13621.276606342011,False
1.25 ug/mL,1.25,10.17,13621.276606346642,False
1.25 ug/mL,1.25,10.215,13621.27660635076,False
1.25 ug/mL,1.25,10.26,13621.27660635442,False
1.25 ug/mL,1.25,10.305,13621.276606357673,False
1.25 ug/mL,1.25,10.35,13621.276606360565,False
1.25 ug/mL,1.25,10.395,13621.276606363133,False
1.25 ug/mL,1.25,10.44,13621.27660636542,False
1.25 ug/mL,1.25,10.485,13621.276606367448,False
1.25 ug/mL,1.25,10.53,13621.276606369254,False
1.25 ug/mL,1.25,10.575,13621.276606370857,False
1.25 ug/mL,1.25,10.62,13621.276606372283,False
1.25 ug/mL,1.25,10.665,13621.27660637355,False
1.25 ug/mL,1.25,10.709999999999999,13621.276606374677,False
1.25 ug/mL,1.25,10.754999999999999,13621.276606375679,False
1.25 ug/mL,1.25,10.799999999999999,13621.276606376568,False
1.25 ug/mL,1.25,10.844999999999999,13621.27660637736,False
1.25 ug/mL,1.25,10.889999999999999,13621.276606378062,False
1.25 ug/mL,1.25,10.934999999999999,13621.276606378688,False
1.25 ug/mL,1.25,10.98,13621.276606379242,False
1.25 ug/mL,1.25,11.025,13621.276606379735,False
1.25 ug/mL,1.25,11.07,13621.276606380176,False
1.25 ug/mL,1.25,11.115,13621.276606380567,False
1.25 ug/mL,1.25,11.16,13621.276606380912,False
1.25 ug/mL,1.25,11.205,13621.276606381221,False
1.25 ug/mL,1.25,11.25,13621.276606381494,False
1.25 ug/mL,1.25,11.295,13621.276606381738,False
1.25 ug/mL,1.25,11.34,13621.276606381954,False
1.25 ug/mL,1.25,11.385,13621.276606382145,False
1.25 ug/mL,1.25,11.43,13621.276606382316,False
1.25 ug/mL,1.25,11.475,13621.27660638247,False
1.25 ug/mL,1.25,11.52,13621.276606382604,False
1.25 ug/mL,1.25,11.565,13621.276606382724,False
1.25 ug/mL,1.25,11.61,13621.276606382831,False
1.25 ug/mL,1.25,11.655,13621.276606382926,False
1.25 ug/mL,1.25,11.7,13621.27660638301,False
1.25 ug/mL,1.25,11.745,13621.276606383086,False
1.25 ug/mL,1.25,11.79,13621.276606383151,False
1.25 ug/mL,1.25,11.834999999999999,13621.276606383211,False
1.25 ug/mL,1.25,11.879999999999999,13621.276606383264,False
1.25 ug/mL,1.25,11.924999999999999,13621.276606383311,False
1.25 ug/mL,1.25,11.969999999999999,13621.276606383351,False
1.25 ug/mL,1.25,12.014999999999999,13621.27660638339,False
1.25 ug/mL,1.25,12.059999999999999,13621.27660638342,False
1.25 ug/mL,1.25,12.105,13621.276606383452,False
1.25 ug/mL,1.25,12.15,13621.276606383477,False
1.25 ug/mL,1.25,12.195,13621.2766063835,False
1.25 ug/mL,1.25,12.24,13621.27660638352,False
1.25 ug/mL,1.25,12.285,13621.276606383539,False
1.25 ug/mL,1.25,12.33,13621.276606383555,False
1.25 ug/mL,1.25,12.375,13621.27660638357,False
1.25 ug/mL,1.25,12.42,13621.27660638358,False
1.25 ug/mL,1.25,12.465,13621.276606383593,False
1.25 ug/mL,1.25,12.51,13621.276606383604,False
1.25 ug/mL,1.25,12.555,13621.276606383612,False
1.25 ug/mL,1.25,12.6,13621.27660638362,False
1.25 ug/mL,1.25,12.645,13621.276606383626,False
1.25 ug/mL,1.25,12.69,13621.276606383635,False
1.25 ug/mL,1.25,12.735,13621.276606383639,False
1.25 ug/mL,1.25,12.78,13621.276606383644,False
1.25 ug/mL,1.25,12.825,13621.27660638365,False
1.25 ug/mL,1.25,12.87,13621.276606383653,False
1.25 ug/mL,1.25,12.915,13621.276606383655,False
1.25 ug/mL,1.25,12.959999999999999,13621.27660638366,False
1.25 ug/mL,1.25,13.004999999999999,13621.276606383663,False
1.25 ug/mL,1.25,13.049999999999999,13621.276606383664,False
1.25 ug/mL,1.25,13.094999999999999,13621.276606383666,False
1.25 ug/mL,1.25,13.139999999999999,13621.27660638367,False
1.25 ug/mL,1.25,13.184999999999999,13621.276606383672,False
1.25 ug/mL,1.25,13.229999999999999,13621.276606383672,False
1.25 ug/mL,1.25,13.275,13621.276606383673,False
1.25 ug/mL,1.25,13.32,13621.276606383675,False
1.25 ug/mL,1.25,13.365,13621.276606383675,False
1.25 ug/mL,1.25,13.41,13621.276606383677,False
1.25 ug/mL,1.25,13.455,13621.276606383677,False
1.25 ug/mL,1.25,13.5,13621.276606383679,False
1.25 ug/mL,1.25,13.545,13621.276606383679,False
1.25 ug/mL,1.25,13.59,13621.27660638368,False
1.25 ug/mL,1.25,13.635,13621.27660638368,False
1.25 ug/mL,1.25,13.68,13621.27660638368,False
1.25 ug/mL,1.25,13.725,13621.27660638368,False
1.25 ug/mL,1.25,13.77,13621.27660638368,False
1.25 ug/mL,1.25,13.815,13621.27660638368,False
1.25 ug/mL,1.25,13.86,13621.27660638368,False
1.25 ug/mL,1.25,13.905,13621.276606383683,False
1.25 ug/mL,1.25,13.95,13621.276606383683,False
1.25 ug/mL,1.25,13.995,13621.276606383683,False
1.25 ug/mL,1.25,14.04,13621.276606383683,False
1.25 ug/mL,1.25,14.084999999999999,13621.276606383683,False
1.25 ug/mL,1.25,14.129999999999999,13621.276606383683,False
1.25 ug/mL,1.25,14.174999999999999,13621.276606383683,False
1.25 ug/mL,1.25,14.219999999999999,13621.276606383683,False
1.25 ug/mL,1.25,14.264999999999999,13621.276606383683,False
1.25 ug/mL,1.25,14.309999999999999,13621.276606383684,False
1.25 ug/mL,1.25,14.354999999999999,13621.276606383684,False
1.25 ug/mL,1.25,14.399999999999999,13621.276606383684,False
1.25 ug/mL,1.25,14.445,13621.276606383684,False
1.25 ug/mL,1.25,14.49,13621.276606383684,False
1.25 ug/mL,1.25,14.535,13621.276606383684,False
1.25 ug/mL,1.25,14.58,13621.276606383684,False
1.25 ug/mL,1.25,14.625,13621.276606383684,False
1.25 ug/mL,1.25,14.67,13621.276606383684,False
1.25 ug/mL,1.25,14.715,13621.276606383684,False
1.25 ug/mL,1.25,14.76,13621.276606383684,False
1.25 ug/mL,1.25,14.805,13621.276606383684,False
1.25 ug/mL,1.25,14.85,13621.276606383684,False
1.25 ug/mL,1.25,14.895,13621.276606383684,False
1.25 ug/mL,1.25,14.94,13621.276606383684,False
1.25 ug/mL,1.25,14.985,13621.276606383684,False
1.25 ug/mL,1.25,15.03,13621.276606383684,False
1.25 ug/mL,1.25,15.075,13621.276606383684,False
1.25 ug/mL,1.25,15.12,13621.276606383684,False
1.25 ug/mL,1.25,15.165,13621.276606383684,False
1.25 ug/mL,1.25,15.209999999999999,13621.276606383684,False
1.25 ug/mL,1.25,15.254999999999999,13621.276606383684,False
1.25 ug/mL,1.25,15.299999999999999,13621.276606383684,False
1.25 ug/mL,1.25,15.344999999999999,13621.276606383684,False
1.25 ug/mL,1.25,15.389999999999999,13621.276606383684,False
1.25 ug/mL,1.25,15.434999999999999,13621.276606383684,False
1.25 ug/mL,1.25,15.479999999999999,13621.276606383684,False
1.25 ug/mL,1.25,15.524999999999999,13621.276606383684,False
1.25 ug/mL,1.25,15.57,13621.276606383684,False
1.25 ug/mL,1.25,15.615,13621.276606383684,False
1.25 ug/mL,1.25,15.66,13621.276606383684,False
1.25 ug/mL,1.25,15.705,13621.276606383684,False
1.25 ug/mL,1.25,15.75,13621.276606383684,False
1.25 ug/mL,1.25,15.795,13621.276606383684,False
1.25 ug/mL,1.25,15.84,13621.276606383684,False
1.25 ug/mL,1.25,15.885,13621.276606383684,False
1.25 ug/mL,1.25,15.93,13621.276606383684,False
1.25 ug/mL,1.25,15.975,13621.276606383684,False
1.25 ug/mL,1.25,16.02,13621.276606383684,False
1.25 ug/mL,1.25,16.064999999999998,13621.276606383684,False
1.25 ug/mL,1.25,16.11,13621.276606383684,False
1.25 ug/mL,1.25,16.155,13621.276606383684,False
1.25 ug/mL,1.25,16.2,13621.276606383684,False
1.25 ug/mL,1.25,16.245,13621.276606383684,False
1.25 ug/mL,1.25,16.29,13621.276606383684,False
1.25 ug/mL,1.25,16.335,13621.276606383684,False
1.25 ug/mL,1.25,16.38,13621.276606383684,False
1.25 ug/mL,1.25,16.425,13621.276606383684,False
1.25 ug/mL,1.25,16.47,13621.276606383684,False
1.25 ug/mL,1.25,16.515,13621.276606383684,False
1.25 ug/mL,1.25,16.56,13621.276606383684,False
1.25 ug/mL,1.25,16.605,13621.276606383684,False
1.25 ug/mL,1.25,16.65,13621.276606383684,False
1.25 ug/mL,1.25,16.695,13621.276606383684,False
1.25 ug/mL,1.25,16.74,13621.276606383684,False
1.25 ug/mL,1.25,16.785,13621.276606383684,False
1.25 ug/mL,1.25,16.83,13621.276606383684,False
1.25 ug/mL,1.25,16.875,13621.276606383684,False
1.25 ug/mL,1.25,16.919999999999998,13621.276606383684,False
1.25 ug/mL,1.25,16.965,13621.276606383684,False
1.25 ug/mL,1.25,17.009999999999998,13621.276606383684,False
1.25 ug/mL,1.25,17.055,13621.276606383684,False
1.25 ug/mL,1.25,17.099999999999998,13621.276606383684,False
1.25 ug/mL,1.25,17.145,13621.276606383684,False
1.25 ug/mL,1.25,17.189999999999998,13621.276606383684,False
1.25 ug/mL,1.25,17.235,13621.276606383684,False
1.25 ug/mL,1.25,17.28,13621.276606383684,False
1.25 ug/mL,1.25,17.325,13621.276606383684,False
1.25 ug/mL,1.25,17.37,13621.276606383684,False
1.25 ug/mL,1.25,17.415,13621.276606383684,False
1.25 ug/mL,1.25,17.46,13621.276606383684,False
1.25 ug/mL,1.25,17.505,13621.276606383684,False
1.25 ug/mL,1.25,17.55,13621.276606383684,False
1.25 ug/mL,1.25,17.595,13621.276606383684,False
1.25 ug/mL,1.25,17.64,13621.276606383684,False
1.25 ug/mL,1.25,17.685,13621.276606383684,False
1.25 ug/mL,1.25,17.73,13621.276606383684,False
1.25 ug/mL,1.25,17.775,13621.276606383684,False
1.25 ug/mL,1.25,17.82,13621.276606383684,False
1.25 ug/mL,1.25,17.865,13621.276606383684,False
1.25 ug/mL,1.25,17.91,13621.276606383684,False
1.25 ug/mL,1.25,17.955,13621.276606383684,False
1.25 ug/mL,1.25,18.0,13621.276606383684,False
1.25 ug/mL,1.25,18.044999999999998,13621.276606383684,False
1.25 ug/mL,1.25,18.09,13621.276606383684,False
1.25 ug/mL,1.25,18.134999999999998,13621.276606383684,False
1.25 ug/mL,1.25,18.18,13621.276606383684,False
1.25 ug/mL,1.25,18.224999999999998,13621.276606383684,False
1.25 ug/mL,1.25,18.27,13621.276606383684,False
1.25 ug/mL,1.25,18.314999999999998,13621.276606383684,False
1.25 ug/mL,1.25,18.36,13621.276606383684,False
1.25 ug/mL,1.25,18.404999999999998,13621.276606383684,False
1.25 ug/mL,1.25,18.45,13621.276606383684,False
1.25 ug/mL,1.25,18.495,13621.276606383684,False
1.25 ug/mL,1.25,18.54,13621.276606383684,False
1.25 ug/mL,1.25,18.585,13621.276606383684,False
1.25 ug/mL,1.25,18.63,13621.276606383684,False
1.25 ug/mL,1.25,18.675,13621.276606383684,False
1.25 ug/mL,1.25,18.72,13621.276606383684,False
1.25 ug/mL,1.25,18.765,13621.276606383684,False
1.25 ug/mL,1.25,18.81,13621.276606383684,False
1.25 ug/mL,1.25,18.855,13621.276606383684,False
1.25 ug/mL,1.25,18.9,13621.276606383684,False
1.25 ug/mL,1.25,18.945,13621.276606383684,False
1.25 ug/mL,1.25,18.99,13621.276606383684,False
1.25 ug/mL,1.25,19.035,13621.276606383684,False
1.25 ug/mL,1.25,19.08,13621.276606383684,False
1.25 ug/mL,1.25,19.125,13621.276606383684,False
1.25 ug/mL,1.25,19.169999999999998,13621.276606383684,False
1.25 ug/mL,1.25,19.215,13621.276606383684,False
1.25 ug/mL,1.25,19.259999999999998,13621.276606383684,False
1.25 ug/mL,1.25,19.305,13621.276606383684,False
1.25 ug/mL,1.25,19.349999999999998,13621.276606383684,False
1.25 ug/mL,1.25,19.395,13621.276606383684,False
1.25 ug/mL,1.25,19.439999999999998,13621.276606383684,False
1.25 ug/mL,1.25,19.485,13621.276606383684,False
1.25 ug/mL,1.25,19.529999999999998,13621.276606383684,False
1.25 ug/mL,1.25,19.575,13621.276606383684,False
1.25 ug/mL,1.25,19.62,13621.276606383684,False
1.25 ug/mL,1.25,19.665,13621.276606383684,False
1.25 ug/mL,1.25,19.71,13621.276606383684,False
1.25 ug/mL,1.25,19.755,13621.276606383684,False
1.25 ug/mL,1.25,19.8,13621.276606383684,False
1.25 ug/mL,1.25,19.845,13621.276606383684,False
1.25 ug/mL,1.25,19.89,13621.276606383684,False
1.25 ug/mL,1.25,19.935,13621.276606383684,False
1.25 ug/mL,1.25,19.98,13621.276606383684,False
1.25 ug/mL,1.25,20.025,13621.276606383684,False
1.25 ug/mL,1.25,20.07,13621.276606383684,False
1.25 ug/mL,1.25,20.115,13621.276606383684,False
1.25 ug/mL,1.25,20.16,13621.276606383684,False
1.25 ug/mL,1.25,20.205,13621.276606383684,False
1.25 ug/mL,1.25,20.25,13621.276606383684,False
1.25 ug/mL,1.25,20.294999999999998,13621.276606383684,False
1.25 ug/mL,1.25,20.34,13621.276606383684,False
1.25 ug/mL,1.25,20.384999999999998,13621.276606383684,False
1.25 ug/mL,1.25,20.43,13621.276606383684,False
1.25 ug/mL,1.25,20.474999999999998,13621.276606383684,False
1.25 ug/mL,1.25,20.52,13621.276606383684,False
1.25 ug/mL,1.25,20.564999999999998,13621.276606383684,False
1.25 ug/mL,1.25,20.61,13621.276606383684,False
1.25 ug/mL,1.25,20.654999999999998,13621.276606383684,False
1.25 ug/mL,1.25,20.7,13621.276606383684,False
1.25 ug/mL,1.25,20.745,13621.276606383684,False
1.25 ug/mL,1.25,20.79,13621.276606383684,False
1.25 ug/mL,1.25,20.835,13621.276606383684,False
1.25 ug/mL,1.25,20.88,13621.276606383684,False
1.25 ug/mL,1.25,20.925,13621.276606383684,False
1.25 ug/mL,1.25,20.97,13621.276606383684,False
1.25 ug/mL,1.25,21.015,13621.276606383684,False
1.25 ug/mL,1.25,21.06,13621.276606383684,False
1.25 ug/mL,1.25,21.105,13621.276606383684,False
1.25 ug/mL,1.25,21.15,13621.276606383684,False
1.25 ug/mL,1.25,21.195,13621.276606383684,False
1.25 ug/mL,1.25,21.24,13621.276606383684,False
1.25 ug/mL,1.25,21.285,13621.276606383684,False
1.25 ug/mL,1.25,21.33,13621.276606383684,False
1.25 ug/mL,1.25,21.375,13621.276606383684,False
1.25 ug/mL,1.25,21.419999999999998,13621.276606383684,False
1.25 ug/mL,1.25,21.465,13621.276606383684,False
1.25 ug/mL,1.25,21.509999999999998,13621.276606383684,False
1.25 ug/mL,1.25,21.555,13621.276606383684,False
1.25 ug/mL,1.25,21.599999999999998,13621.276606383684,False
1.25 ug/mL,1.25,21.645,13621.276606383684,False
1.25 ug/mL,1.25,21.689999999999998,13621.276606383684,False
1.25 ug/mL,1.25,21.735,13621.276606383684,False
1.25 ug/mL,1.25,21.779999999999998,13621.276606383684,False
1.25 ug/mL,1.25,21.825,13621.276606383684,False
1.25 ug/mL,1.25,21.869999999999997,13621.276606383684,False
1.25 ug/mL,1.25,21.915,13621.276606383684,False
1.25 ug/mL,1.25,21.96,13621.276606383684,False
1.25 ug/mL,1.25,22.005,13621.276606383684,False
1.25 ug/mL,1.25,22.05,13621.276606383684,False
1.25 ug/mL,1.25,22.095,13621.276606383684,False
1.25 ug/mL,1.25,22.14,13621.276606383684,False
1.25 ug/mL,1.25,22.185,13621.276606383684,False
1.25 ug/mL,1.25,22.23,13621.276606383684,False
1.25 ug/mL,1.25,22.275,13621.276606383684,False
1.25 ug/mL,1.25,22.32,13621.276606383684,False
1.25 ug/mL,1.25,22.365,13621.276606383684,False
1.25 ug/mL,1.25,22.41,13621.276606383684,False
1.25 ug/mL,1.25,22.455,13621.276606383684,False
1.25 ug/mL,1.25,22.5,13621.276606383684,False
1.25 ug/mL,1.25,22.544999999999998,13621.276606383684,False
1.25 ug/mL,1.25,22.59,13621.276606383684,False
1.25 ug/mL,1.25,22.634999999999998,13621.276606383684,False
1.25 ug/mL,1.25,22.68,13621.276606383684,False
1.25 ug/mL,1.25,22.724999999999998,13621.276606383684,False
1.25 ug/mL,1.25,22.77,13621.276606383684,False
1.25 ug/mL,1.25,22.814999999999998,13621.276606383684,False
1.25 ug/mL,1.25,22.86,13621.276606383684,False
1.25 ug/mL,1.25,22.904999999999998,13621.276606383684,False
1.25 ug/mL,1.25,22.95,13621.276606383684,False
1.25 ug/mL,1.25,22.994999999999997,13621.276606383684,False
1.25 ug/mL,1.25,23.04,13621.276606383684,False
1.25 ug/mL,1.25,23.085,13621.276606383684,False
1.25 ug/mL,1.25,23.13,13621.276606383684,False
1.25 ug/mL,1.25,23.175,13621.276606383684,False
1.25 ug/mL,1.25,23.22,13621.276606383684,False
1.25 ug/mL,1.25,23.265,13621.276606383684,False
1.25 ug/mL,1.25,23.31,13621.276606383684,False
1.25 ug/mL,1.25,23.355,13621.276606383684,False
1.25 ug/mL,1.25,23.4,13621.276606383684,False
1.25 ug/mL,1.25,23.445,13621.276606383684,False
1.25 ug/mL,1.25,23.49,13621.276606383684,False
1.25 ug/mL,1.25,23.535,13621.276606383684,False
1.25 ug/mL,1.25,23.58,13621.276606383684,False
1.25 ug/mL,1.25,23.625,13621.276606383684,False
1.25 ug/mL,1.25,23.669999999999998,13621.276606383684,False
1.25 ug/mL,1.25,23.715,13621.276606383684,False
1.25 ug/mL,1.25,23.759999999999998,13621.276606383684,False
1.25 ug/mL,1.25,23.805,13621.276606383684,False
1.25 ug/mL,1.25,23.849999999999998,13621.276606383684,False
1.25 ug/mL,1.25,23.895,13621.276606383684,False
1.25 ug/mL,1.25,23.939999999999998,13621.276606383684,False
1.25 ug/mL,1.25,23.985,13621.276606383684,False
1.25 ug/mL,1.25,24.029999999999998,13621.276606383684,False
1.25 ug/mL,1.25,24.075,13621.276606383684,False
1.25 ug/mL,1.25,24.119999999999997,13621.276606383684,False
1.25 ug/mL,1.25,24.165,13621.276606383684,False
1.25 ug/mL,1.25,24.21,13621.276606383684,False
1.25 ug/mL,1.25,24.255,13621.276606383684,False
1.25 ug/mL,1.25,24.3,13621.276606383684,False
1.25 ug/mL,1.25,24.345,13621.276606383684,False
1.25 ug/mL,1.25,24.39,13621.276606383684,False
1.25 ug/mL,1.25,24.435,13621.276606383684,False
1.25 ug/mL,1.25,24.48,13621.276606383684,False
1.25 ug/mL,1.25,24.525,13621.276606383684,False
1.25 ug/mL,1.25,24.57,13621.276606383684,False
1.25 ug/mL,1.25,24.615,13621.276606383684,False
1.25 ug/mL,1.25,24.66,13621.276606383684,False
1.25 ug/mL,1.25,24.705,13621.276606383684,False
1.25 ug/mL,1.25,24.75,13621.276606383684,False
1.25 ug/mL,1.25,24.794999999999998,13621.276606383684,False
1.25 ug/mL,1.25,24.84,13621.276606383684,False
1.25 ug/mL,1.25,24.884999999999998,13621.276606383684,False
1.25 ug/mL,1.25,24.93,13621.276606383684,False
1.25 ug/mL,1.25,24.974999999999998,13621.276606383684,False
1.25 ug/mL,1.25,25.02,13621.276606383684,False
1.25 ug/mL,1.25,25.064999999999998,13621.276606383684,False
1.25 ug/mL,1.25,25.11,13621.276606383684,False
1.25 ug/mL,1.25,25.154999999999998,13621.276606383684,False
1.25 ug/mL,1.25,25.2,13621.276606383684,False
1.25 ug/mL,1.25,25.244999999999997,13621.276606383684,False
1.25 ug/mL,1.25,25.29,13621.276606383684,False
1.25 ug/mL,1.25,25.334999999999997,13621.276606383684,False
1.25 ug/mL,1.25,25.38,13621.276606383684,False
1.25 ug/mL,1.25,25.425,13621.276606383684,False
1.25 ug/mL,1.25,25.47,13621.276606383684,False
1.25 ug/mL,1.25,25.515,13621.276606383684,False
1.25 ug/mL,1.25,25.56,13621.276606383684,False
1.25 ug/mL,1.25,25.605,13621.276606383684,False
1.25 ug/mL,1.25,25.65,13621.276606383684,False
1.25 ug/mL,1.25,25.695,13621.276606383684,False
1.25 ug/mL,1.25,25.74,13621.276606383684,False
1.25 ug/mL,1.25,25.785,13621.276606383684,False
1.25 ug/mL,1.25,25.83,13621.276606383684,False
1.25 ug/mL,1.25,25.875,13621.276606383684,False
1.25 ug/mL,1.25,25.919999999999998,13621.276606383684,False
1.25 ug/mL,1.25,25.965,13621.276606383684,False
1.25 ug/mL,1.25,26.009999999999998,13621.276606383684,False
1.25 ug/mL,1.25,26.055,13621.276606383684,False
1.25 ug/mL,1.25,26.099999999999998,13621.276606383684,False
1.25 ug/mL,1.25,26.145,13621.276606383684,False
1.25 ug/mL,1.25,26.189999999999998,13621.276606383684,False
1.25 ug/mL,1.25,26.235,13621.276606383684,False
1.25 ug/mL,1.25,26.279999999999998,13621.276606383684,False
1.25 ug/mL,1.25,26.325,13621.276606383684,False
1.25 ug/mL,1.25,26.369999999999997,13621.276606383684,False
1.25 ug/mL,1.25,26.415,13621.276606383684,False
1.25 ug/mL,1.25,26.459999999999997,13621.276606383684,False
1.25 ug/mL,1.25,26.505,13621.276606383684,False
1.25 ug/mL,1.25,26.55,13621.276606383684,False
1.25 ug/mL,1.25,26.595,13621.276606383684,False
1.25 ug/mL,1.25,26.64,13621.276606383684,False
1.25 ug/mL,1.25,26.685,13621.276606383684,False
1.25 ug/mL,1.25,26.73,13621.276606383684,False
1.25 ug/mL,1.25,26.775,13621.276606383684,False
1.25 ug/mL,1.25,26.82,13621.276606383684,False
1.25 ug/mL,1.25,26.865,13621.276606383684,False
1.25 ug/mL,1.25,26.91,13621.276606383684,False
1.25 ug/mL,1.25,26.955,13621.276606383684,False
1.25 ug/mL,1.25,27.0,13621.276606383684,False
1.25 ug/mL,1.25,27.044999999999998,13621.276606383684,False
1.25 ug/mL,1.25,27.09,13621.276606383684,False
1.25 ug/mL,1.25,27.134999999999998,13621.276606383684,False
1.25 ug/mL,1.25,27.18,13621.276606383684,False
1.25 ug/mL,1.25,27.224999999999998,13621.276606383684,False
1.25 ug/mL,1.25,27.27,13621.276606383684,False
1.25 ug/mL,1.25,27.314999999999998,13621.276606383684,False
1.25 ug/mL,1.25,27.36,13621.276606383684,False
1.25 ug/mL,1.25,27.404999999999998,13621.276606383684,False
1.25 ug/mL,1.25,27.45,13621.276606383684,False
1.25 ug/mL,1.25,27.494999999999997,13621.276606383684,False
1.25 ug/mL,1.25,27.54,13621.276606383684,False
1.25 ug/mL,1.25,27.584999999999997,13621.276606383684,False
1.25 ug/mL,1.25,27.63,13621.276606383684,False
1.25 ug/mL,1.25,27.675,13621.276606383684,False
1.25 ug/mL,1.25,27.72,13621.276606383684,False
1.25 ug/mL,1.25,27.765,13621.276606383684,False
1.25 ug/mL,1.25,27.81,13621.276606383684,False
1.25 ug/mL,1.25,27.855,13621.276606383684,False
1.25 ug/mL,1.25,27.9,13621.276606383684,False
1.25 ug/mL,1.25,27.945,13621.276606383684,False
1.25 ug/mL,1.25,27.99,13621.276606383684,False
1.25 ug/mL,1.25,28.035,13621.276606383684,False
1.25 ug/mL,1.25,28.08,13621.276606383684,False
1.25 ug/mL,1.25,28.125,13621.276606383684,False
1.25 ug/mL,1.25,28.169999999999998,13621.276606383684,False
1.25 ug/mL,1.25,28.215,13621.276606383684,False
1.25 ug/mL,1.25,28.259999999999998,13621.276606383684,False
1.25 ug/mL,1.25,28.305,13621.276606383684,False
1.25 ug/mL,1.25,28.349999999999998,13621.276606383684,False
1.25 ug/mL,1.25,28.395,13621.276606383684,False
1.25 ug/mL,1.25,28.439999999999998,13621.276606383684,False
1.25 ug/mL,1.25,28.485,13621.276606383684,False
1.25 ug/mL,1.25,28.529999999999998,13621.276606383684,False
1.25 ug/mL,1.25,28.575,13621.276606383684,False
1.25 ug/mL,1.25,28.619999999999997,13621.276606383684,False
1.25 ug/mL,1.25,28.665,13621.276606383684,False
1.25 ug/mL,1.25,28.709999999999997,13621.276606383684,False
1.25 ug/mL,1.25,28.755,13621.276606383684,False
1.25 ug/mL,1.25,28.799999999999997,13621.276606383684,False
1.25 ug/mL,1.25,28.845,13621.276606383684,False
1.25 ug/mL,1.25,28.89,13621.276606383684,False
1.25 ug/mL,1.25,28.935,13621.276606383684,False
1.25 ug/mL,1.25,28.98,13621.276606383684,False
1.25 ug/mL,1.25,29.025,13621.276606383684,False
1.25 ug/mL,1.25,29.07,13621.276606383684,False
1.25 ug/mL,1.25,29.115,13621.276606383684,False
1.25 ug/mL,1.25,29.16,13621.276606383684,False
1.25 ug/mL,1.25,29.205,13621.276606383684,False
1.25 ug/mL,1.25,29.25,13621.276606383684,False
1.25 ug/mL,1.25,29.294999999999998,13621.276606383684,False
1.25 ug/mL,1.25,29.34,13621.276606383684,False
1.25 ug/mL,1.25,29.384999999999998,13621.276606383684,False
1.25 ug/mL,1.25,29.43,13621.276606383684,False
1.25 ug/mL,1.25,29.474999999999998,13621.276606383684,False
1.25 ug/mL,1.25,29.52,13621.276606383684,False
1.25 ug/mL,1.25,29.564999999999998,13621.276606383684,False
1.25 ug/mL,1.25,29.61,13621.276606383684,False
1.25 ug/mL,1.25,29.654999999999998,13621.276606383684,False
1.25 ug/mL,1.25,29.7,13621.276606383684,False
