Concentration,Time_min,Fit_Value,Vmax,Km
5 ug/mL,2.8643216080402008,16245.776209975655,16015.0,0.123
5 ug/mL,3.015075376884422,16245.83342454121,16015.0,0.123
5 ug/mL,3.165829145728643,16245.86419508166,16015.0,0.123
5 ug/mL,3.316582914572864,16245.880743772545,16015.0,0.123
5 ug/mL,3.467336683417085,16245.889643816745,16015.0,0.123
5 ug/mL,3.618090452261306,16245.894430345617,16015.0,0.123
5 ug/mL,3.7688442211055273,16245.897004586615,16015.0,0.123
5 ug/mL,3.9195979899497484,16245.898389038039,16015.0,0.123
5 ug/mL,4.0703517587939695,16245.899133609253,16015.0,0.123
5 ug/mL,4.221105527638191,16245.899534046772,16015.0,0.123
5 ug/mL,4.371859296482412,16245.899749405899,16015.0,0.123
5 ug/mL,4.522613065326633,16245.899865228095,16015.0,0.123
5 ug/mL,4.673366834170854,16245.89992751838,16015.0,0.123
5 ug/mL,4.824120603015075,16245.899961018693,16015.0,0.123
5 ug/mL,4.974874371859296,16245.899979035481,16015.0,0.123
5 ug/mL,5.125628140703517,16245.899988725081,16015.0,0.123
5 ug/mL,5.276381909547738,16245.89999393624,16015.0,0.123
5 ug/mL,5.427135678391959,16245.899996738852,16015.0,0.123
5 ug/mL,5.57788944723618,16245.899998246123,16015.0,0.123
5 ug/mL,5.7286432160804015,16245.899999056748,16015.0,0.123
5 ug/mL,5.879396984924623,16245.89999949271,16015.0,0.123
5 ug/mL,6.030150753768844,16245.899999727175,16015.0,0.123
5 ug/mL,6.180904522613065,16245.899999853273,16015.0,0.123
5 ug/mL,6.331658291457286,16245.899999921088,16015.0,0.123
5 ug/mL,6.482412060301507,16245.899999957559,16015.0,0.123
5 ug/mL,6.633165829145728,16245.899999977177,16015.0,0.123
5 ug/mL,6.783919597989949,16245.899999987723,16015.0,0.123
5 ug/mL,6.93467336683417,16245.899999993399,16015.0,0.123
5 ug/mL,7.085427135678391,16245.89999999645,16015.0,0.123
5 ug/mL,7.236180904522612,16245.89999999809,16015.0,0.123
5 ug/mL,7.3869346733668335,16245.899999998974,16015.0,0.123
5 ug/mL,7.537688442211055,16245.899999999448,16015.0,0.123
5 ug/mL,7.688442211055276,16245.899999999701,16015.0,0.123
5 ug/mL,7.839195979899497,16245.89999999984,16015.0,0.123
5 ug/mL,7.989949748743718,16245.899999999912,16015.0,0.123
5 ug/mL,8.140703517587939,16245.899999999952,16015.0,0.123
5 ug/mL,8.29145728643216,16245.899999999974,16015.0,0.123
5 ug/mL,8.442211055276381,16245.899999999987,16015.0,0.123
5 ug/mL,8.592964824120603,16245.899999999992,16015.0,0.123
5 ug/mL,8.743718592964823,16245.899999999996,16015.0,0.123
5 ug/mL,8.894472361809044,16245.899999999998,16015.0,0.123
5 ug/mL,9.045226130653266,16245.899999999998,16015.0,0.123
5 ug/mL,9.195979899497488,16245.9,16015.0,0.123
5 ug/mL,9.346733668341708,16245.9,16015.0,0.123
5 ug/mL,9.497487437185928,16245.9,16015.0,0.123
5 ug/mL,9.64824120603015,16245.9,16015.0,0.123
5 ug/mL,9.798994974874372,16245.9,16015.0,0.123
5 ug/mL,9.949748743718592,16245.9,16015.0,0.123
5 ug/mL,10.100502512562812,16245.9,16015.0,0.123
5 ug/mL,10.251256281407034,16245.9,16015.0,0.123
5 ug/mL,10.402010050251256,16245.9,16015.0,0.123
5 ug/mL,10.552763819095476,16245.9,16015.0,0.123
5 ug/mL,10.703517587939697,16245.9,16015.0,0.123
5 ug/mL,10.854271356783919,16245.9,16015.0,0.123
5 ug/mL,11.00502512562814,16245.9,16015.0,0.123
5 ug/mL,11.15577889447236,16245.9,16015.0,0.123
5 ug/mL,11.306532663316581,16245.9,16015.0,0.123
5 ug/mL,11.457286432160803,16245.9,16015.0,0.123
5 ug/mL,11.608040201005025,16245.9,16015.0,0.123
5 ug/mL,11.758793969849245,16245.9,16015.0,0.123
5 ug/mL,11.909547738693465,16245.9,16015.0,0.123
5 ug/mL,12.060301507537687,16245.9,16015.0,0.123
5 ug/mL,12.21105527638191,16245.9,16015.0,0.123
5 ug/mL,12.36180904522613,16245.9,16015.0,0.123
5 ug/mL,12.51256281407035,16245.9,16015.0,0.123
5 ug/mL,12.663316582914572,16245.9,16015.0,0.123
5 ug/mL,12.814070351758794,16245.9,16015.0,0.123
5 ug/mL,12.964824120603014,16245.9,16015.0,0.123
5 ug/mL,13.115577889447234,16245.9,16015.0,0.123
5 ug/mL,13.266331658291456,16245.9,16015.0,0.123
5 ug/mL,13.417085427135678,16245.9,16015.0,0.123
5 ug/mL,13.567839195979898,16245.9,16015.0,0.123
5 ug/mL,13.718592964824118,16245.9,16015.0,0.123
5 ug/mL,13.86934673366834,16245.9,16015.0,0.123
5 ug/mL,14.020100502512562,16245.9,16015.0,0.123
5 ug/mL,14.170854271356783,16245.9,16015.0,0.123
5 ug/mL,14.321608040201003,16245.9,16015.0,0.123
5 ug/mL,14.472361809045225,16245.9,16015.0,0.123
5 ug/mL,14.623115577889447,16245.9,16015.0,0.123
5 ug/mL,14.773869346733667,16245.9,16015.0,0.123
5 ug/mL,14.924623115577887,16245.9,16015.0,0.123
5 ug/mL,15.07537688442211,16245.9,16015.0,0.123
5 ug/mL,15.226130653266331,16245.9,16015.0,0.123
5 ug/mL,15.376884422110551,16245.9,16015.0,0.123
5 ug/mL,15.527638190954772,16245.9,16015.0,0.123
5 ug/mL,15.678391959798994,16245.9,16015.0,0.123
5 ug/mL,15.829145728643216,16245.9,16015.0,0.123
5 ug/mL,15.979899497487436,16245.9,16015.0,0.123
5 ug/mL,16.130653266331656,16245.9,16015.0,0.123
5 ug/mL,16.281407035175878,16245.9,16015.0,0.123
5 ug/mL,16.4321608040201,16245.9,16015.0,0.123
5 ug/mL,16.58291457286432,16245.9,16015.0,0.123
5 ug/mL,16.73366834170854,16245.9,16015.0,0.123
5 ug/mL,16.884422110552762,16245.9,16015.0,0.123
5 ug/mL,17.035175879396984,16245.9,16015.0,0.123
5 ug/mL,17.185929648241206,16245.9,16015.0,0.123
5 ug/mL,17.336683417085425,16245.9,16015.0,0.123
5 ug/mL,17.487437185929647,16245.9,16015.0,0.123
5 ug/mL,17.63819095477387,16245.9,16015.0,0.123
5 ug/mL,17.788944723618087,16245.9,16015.0,0.123
5 ug/mL,17.93969849246231,16245.9,16015.0,0.123
5 ug/mL,18.09045226130653,16245.9,16015.0,0.123
5 ug/mL,18.241206030150753,16245.9,16015.0,0.123
5 ug/mL,18.391959798994975,16245.9,16015.0,0.123
5 ug/mL,18.542713567839193,16245.9,16015.0,0.123
5 ug/mL,18.693467336683415,16245.9,16015.0,0.123
5 ug/mL,18.844221105527637,16245.9,16015.0,0.123
5 ug/mL,18.994974874371856,16245.9,16015.0,0.123
5 ug/mL,19.145728643216078,16245.9,16015.0,0.123
5 ug/mL,19.2964824120603,16245.9,16015.0,0.123
5 ug/mL,19.44723618090452,16245.9,16015.0,0.123
5 ug/mL,19.597989949748744,16245.9,16015.0,0.123
5 ug/mL,19.748743718592962,16245.9,16015.0,0.123
5 ug/mL,19.899497487437184,16245.9,16015.0,0.123
5 ug/mL,20.050251256281406,16245.9,16015.0,0.123
5 ug/mL,20.201005025125625,16245.9,16015.0,0.123
5 ug/mL,20.351758793969847,16245.9,16015.0,0.123
5 ug/mL,20.50251256281407,16245.9,16015.0,0.123
5 ug/mL,20.65326633165829,16245.9,16015.0,0.123
5 ug/mL,20.804020100502512,16245.9,16015.0,0.123
5 ug/mL,20.95477386934673,16245.9,16015.0,0.123
5 ug/mL,21.105527638190953,16245.9,16015.0,0.123
5 ug/mL,21.256281407035175,16245.9,16015.0,0.123
5 ug/mL,21.407035175879393,16245.9,16015.0,0.123
5 ug/mL,21.557788944723615,16245.9,16015.0,0.123
5 ug/mL,21.708542713567837,16245.9,16015.0,0.123
5 ug/mL,21.85929648241206,16245.9,16015.0,0.123
5 ug/mL,22.01005025125628,16245.9,16015.0,0.123
5 ug/mL,22.1608040201005,16245.9,16015.0,0.123
5 ug/mL,22.31155778894472,16245.9,16015.0,0.123
5 ug/mL,22.462311557788944,16245.9,16015.0,0.123
5 ug/mL,22.613065326633162,16245.9,16015.0,0.123
5 ug/mL,22.763819095477384,16245.9,16015.0,0.123
5 ug/mL,22.914572864321606,16245.9,16015.0,0.123
5 ug/mL,23.065326633165828,16245.9,16015.0,0.123
5 ug/mL,23.21608040201005,16245.9,16015.0,0.123
5 ug/mL,23.36683417085427,16245.9,16015.0,0.123
5 ug/mL,23.51758793969849,16245.9,16015.0,0.123
5 ug/mL,23.668341708542712,16245.9,16015.0,0.123
5 ug/mL,23.81909547738693,16245.9,16015.0,0.123
5 ug/mL,23.969849246231153,16245.9,16015.0,0.123
5 ug/mL,24.120603015075375,16245.9,16015.0,0.123
5 ug/mL,24.271356783919597,16245.9,16015.0,0.123
5 ug/mL,24.42211055276382,16245.9,16015.0,0.123
5 ug/mL,24.572864321608037,16245.9,16015.0,0.123
5 ug/mL,24.72361809045226,16245.9,16015.0,0.123
5 ug/mL,24.87437185929648,16245.9,16015.0,0.123
5 ug/mL,25.0251256281407,16245.9,16015.0,0.123
5 ug/mL,25.17587939698492,16245.9,16015.0,0.123
5 ug/mL,25.326633165829143,16245.9,16015.0,0.123
5 ug/mL,25.477386934673365,16245.9,16015.0,0.123
5 ug/mL,25.628140703517587,16245.9,16015.0,0.123
5 ug/mL,25.778894472361806,16245.9,16015.0,0.123
5 ug/mL,25.929648241206028,16245.9,16015.0,0.123
5 ug/mL,26.08040201005025,16245.9,16015.0,0.123
5 ug/mL,26.23115577889447,16245.9,16015.0,0.123
5 ug/mL,26.38190954773869,16245.9,16015.0,0.123
5 ug/mL,26.532663316582912,16245.9,16015.0,0.123
5 ug/mL,26.683417085427134,16245.9,16015.0,0.123
5 ug/mL,26.834170854271356,16245.9,16015.0,0.123
5 ug/mL,26.984924623115575,16245.9,16015.0,0.123
5 ug/mL,27.135678391959797,16245.9,16015.0,0.123
5 ug/mL,27.28643216080402,16245.9,16015.0,0.123
5 ug/mL,27.437185929648237,16245.9,16015.0,0.123
5 ug/mL,27.58793969849246,16245.9,16015.0,0.123
5 ug/mL,27.73869346733668,16245.9,16015.0,0.123
5 ug/mL,27.889447236180903,16245.9,16015.0,0.123
5 ug/mL,28.040201005025125,16245.9,16015.0,0.123
5 ug/mL,28.190954773869343,16245.9,16015.0,0.123
5 ug/mL,28.341708542713565,16245.9,16015.0,0.123
5 ug/mL,28.492462311557787,16245.9,16015.0,0.123
5 ug/mL,28.643216080402006,16245.9,16015.0,0.123
5 ug/mL,28.793969849246228,16245.9,16015.0,0.123
5 ug/mL,28.94472361809045,16245.9,16015.0,0.123
5 ug/mL,29.09547738693467,16245.9,16015.0,0.123
5 ug/mL,29.246231155778894,16245.9,16015.0,0.123
5 ug/mL,29.396984924623112,16245.9,16015.0,0.123
5 ug/mL,29.547738693467334,16245.9,16015.0,0.123
5 ug/mL,29.698492462311556,16245.9,16015.0,0.123
5 ug/mL,29.849246231155774,16245.9,16015.0,0.123
5 ug/mL,30.0,16245.9,16015.0,0.123
