Concentration,Concentration [ug/mL],Time_min,RFU_Interpolated,Is_Extrapolated
0.3125 ug/mL,0.3125,27.945999999999998,9007.752807558963,False
0.3125 ug/mL,0.3125,27.990499999999997,9007.752807558963,False
0.3125 ug/mL,0.3125,28.035,9007.752807558963,False
0.3125 ug/mL,0.3125,28.0795,9007.752807558963,False
0.3125 ug/mL,0.3125,28.124,9007.752807558963,False
0.3125 ug/mL,0.3125,28.168499999999998,9007.752807558963,False
0.3125 ug/mL,0.3125,28.212999999999997,9007.752807558963,False
0.3125 ug/mL,0.3125,28.2575,9007.752807558963,False
0.3125 ug/mL,0.3125,28.302,9007.752807558963,False
0.3125 ug/mL,0.3125,28.3465,9007.752807558963,False
0.3125 ug/mL,0.3125,28.391,9007.752807558963,False
0.3125 ug/mL,0.3125,28.435499999999998,9007.752807558963,False
0.3125 ug/mL,0.3125,28.479999999999997,9007.752807558963,False
0.3125 ug/mL,0.3125,28.5245,9007.752807558963,False
0.3125 ug/mL,0.3125,28.569,9007.752807558963,False
0.3125 ug/mL,0.3125,28.6135,9007.752807558963,False
0.3125 ug/mL,0.3125,28.657999999999998,9007.752807558963,False
0.3125 ug/mL,0.3125,28.702499999999997,9007.752807558963,False
0.3125 ug/mL,0.3125,28.747,9007.752807558963,False
0.3125 ug/mL,0.3125,28.7915,9007.752807558963,False
0.3125 ug/mL,0.3125,28.836,9007.752807558963,False
0.3125 ug/mL,0.3125,28.880499999999998,9007.752807558963,False
0.3125 ug/mL,0.3125,28.924999999999997,9007.752807558963,False
0.3125 ug/mL,0.3125,28.9695,9007.752807558963,False
0.3125 ug/mL,0.3125,29.014,9007.752807558963,False
0.3125 ug/mL,0.3125,29.0585,9007.752807558963,False
0.3125 ug/mL,0.3125,29.102999999999998,9007.752807558963,False
0.3125 ug/mL,0.3125,29.147499999999997,9007.752807558963,False
0.3125 ug/mL,0.3125,29.192,9007.752807558963,False
0.3125 ug/mL,0.3125,29.2365,9007.752807558963,False
0.3125 ug/mL,0.3125,29.281,9007.752807558963,False
0.3125 ug/mL,0.3125,29.325499999999998,9007.752807558963,False
0.3125 ug/mL,0.3125,29.369999999999997,9007.752807558963,False
0.3125 ug/mL,0.3125,29.4145,9007.752807558963,False
0.3125 ug/mL,0.3125,29.459,9007.752807558963,False
0.3125 ug/mL,0.3125,29.5035,9007.752807558963,False
0.3125 ug/mL,0.3125,29.548,9007.752807558963,False
0.3125 ug/mL,0.3125,29.592499999999998,9007.752807558963,False
0.3125 ug/mL,0.3125,29.636999999999997,9007.752807558963,False
0.3125 ug/mL,0.3125,29.6815,9007.752807558963,False
0.3125 ug/mL,0.3125,29.726,9007.752807558963,False
0.3125 ug/mL,0.3125,29.7705,9007.752807558963,False
0.3125 ug/mL,0.3125,29.814999999999998,9007.752807558963,False
0.3125 ug/mL,0.3125,29.859499999999997,9007.752807558963,False
0.3125 ug/mL,0.3125,29.904,9007.752807558963,False
0.3125 ug/mL,0.3125,29.9485,9007.752807558963,False
0.3125 ug/mL,0.3125,29.993,9007.752807558963,False
0.3125 ug/mL,0.3125,30.037499999999998,9007.752807558963,True
0.3125 ug/mL,0.3125,30.081999999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,30.1265,9007.752807558963,True
0.3125 ug/mL,0.3125,30.171,9007.752807558963,True
0.3125 ug/mL,0.3125,30.2155,9007.752807558963,True
0.3125 ug/mL,0.3125,30.259999999999998,9007.752807558963,True
0.3125 ug/mL,0.3125,30.304499999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,30.349,9007.752807558963,True
0.3125 ug/mL,0.3125,30.3935,9007.752807558963,True
0.3125 ug/mL,0.3125,30.438,9007.752807558963,True
0.3125 ug/mL,0.3125,30.482499999999998,9007.752807558963,True
0.3125 ug/mL,0.3125,30.526999999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,30.571499999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,30.616,9007.752807558963,True
0.3125 ug/mL,0.3125,30.6605,9007.752807558963,True
0.3125 ug/mL,0.3125,30.705,9007.752807558963,True
0.3125 ug/mL,0.3125,30.749499999999998,9007.752807558963,True
0.3125 ug/mL,0.3125,30.793999999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,30.8385,9007.752807558963,True
0.3125 ug/mL,0.3125,30.883,9007.752807558963,True
0.3125 ug/mL,0.3125,30.9275,9007.752807558963,True
0.3125 ug/mL,0.3125,30.971999999999998,9007.752807558963,True
0.3125 ug/mL,0.3125,31.016499999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,31.061,9007.752807558963,True
0.3125 ug/mL,0.3125,31.1055,9007.752807558963,True
0.3125 ug/mL,0.3125,31.15,9007.752807558963,True
0.3125 ug/mL,0.3125,31.194499999999998,9007.752807558963,True
0.3125 ug/mL,0.3125,31.238999999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,31.2835,9007.752807558963,True
0.3125 ug/mL,0.3125,31.328,9007.752807558963,True
0.3125 ug/mL,0.3125,31.3725,9007.752807558963,True
0.3125 ug/mL,0.3125,31.416999999999998,9007.752807558963,True
0.3125 ug/mL,0.3125,31.461499999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,31.506,9007.752807558963,True
0.3125 ug/mL,0.3125,31.5505,9007.752807558963,True
0.3125 ug/mL,0.3125,31.595,9007.752807558963,True
0.3125 ug/mL,0.3125,31.639499999999998,9007.752807558963,True
0.3125 ug/mL,0.3125,31.683999999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,31.728499999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,31.773,9007.752807558963,True
0.3125 ug/mL,0.3125,31.8175,9007.752807558963,True
0.3125 ug/mL,0.3125,31.862,9007.752807558963,True
0.3125 ug/mL,0.3125,31.906499999999998,9007.752807558963,True
0.3125 ug/mL,0.3125,31.950999999999997,9007.752807558963,True
0.3125 ug/mL,0.3125,31.9955,9007.752807558963,True
0.3125 ug/mL,0.3125,32.04,9007.752807558963,True
0.3125 ug/mL,0.3125,32.0845,9007.752807558963,True
0.3125 ug/mL,0.3125,32.129,9007.752807558963,True
0.3125 ug/mL,0.3125,32.1735,9007.752807558963,True
0.3125 ug/mL,0.3125,32.217999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,32.262499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,32.306999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,32.3515,9007.752807558963,True
0.3125 ug/mL,0.3125,32.396,9007.752807558963,True
0.3125 ug/mL,0.3125,32.4405,9007.752807558963,True
0.3125 ug/mL,0.3125,32.485,9007.752807558963,True
0.3125 ug/mL,0.3125,32.5295,9007.752807558963,True
0.3125 ug/mL,0.3125,32.574,9007.752807558963,True
0.3125 ug/mL,0.3125,32.6185,9007.752807558963,True
0.3125 ug/mL,0.3125,32.663,9007.752807558963,True
0.3125 ug/mL,0.3125,32.707499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,32.751999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,32.7965,9007.752807558963,True
0.3125 ug/mL,0.3125,32.841,9007.752807558963,True
0.3125 ug/mL,0.3125,32.8855,9007.752807558963,True
0.3125 ug/mL,0.3125,32.93,9007.752807558963,True
0.3125 ug/mL,0.3125,32.9745,9007.752807558963,True
0.3125 ug/mL,0.3125,33.019,9007.752807558963,True
0.3125 ug/mL,0.3125,33.0635,9007.752807558963,True
0.3125 ug/mL,0.3125,33.108,9007.752807558963,True
0.3125 ug/mL,0.3125,33.152499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,33.196999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,33.241499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,33.286,9007.752807558963,True
0.3125 ug/mL,0.3125,33.3305,9007.752807558963,True
0.3125 ug/mL,0.3125,33.375,9007.752807558963,True
0.3125 ug/mL,0.3125,33.4195,9007.752807558963,True
0.3125 ug/mL,0.3125,33.464,9007.752807558963,True
0.3125 ug/mL,0.3125,33.5085,9007.752807558963,True
0.3125 ug/mL,0.3125,33.553,9007.752807558963,True
0.3125 ug/mL,0.3125,33.5975,9007.752807558963,True
0.3125 ug/mL,0.3125,33.641999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,33.686499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,33.731,9007.752807558963,True
0.3125 ug/mL,0.3125,33.7755,9007.752807558963,True
0.3125 ug/mL,0.3125,33.82,9007.752807558963,True
0.3125 ug/mL,0.3125,33.8645,9007.752807558963,True
0.3125 ug/mL,0.3125,33.909,9007.752807558963,True
0.3125 ug/mL,0.3125,33.9535,9007.752807558963,True
0.3125 ug/mL,0.3125,33.998,9007.752807558963,True
0.3125 ug/mL,0.3125,34.0425,9007.752807558963,True
0.3125 ug/mL,0.3125,34.086999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,34.131499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,34.176,9007.752807558963,True
0.3125 ug/mL,0.3125,34.2205,9007.752807558963,True
0.3125 ug/mL,0.3125,34.265,9007.752807558963,True
0.3125 ug/mL,0.3125,34.3095,9007.752807558963,True
0.3125 ug/mL,0.3125,34.354,9007.752807558963,True
0.3125 ug/mL,0.3125,34.3985,9007.752807558963,True
0.3125 ug/mL,0.3125,34.443,9007.752807558963,True
0.3125 ug/mL,0.3125,34.4875,9007.752807558963,True
0.3125 ug/mL,0.3125,34.532,9007.752807558963,True
0.3125 ug/mL,0.3125,34.576499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,34.620999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,34.6655,9007.752807558963,True
0.3125 ug/mL,0.3125,34.71,9007.752807558963,True
0.3125 ug/mL,0.3125,34.7545,9007.752807558963,True
0.3125 ug/mL,0.3125,34.799,9007.752807558963,True
0.3125 ug/mL,0.3125,34.8435,9007.752807558963,True
0.3125 ug/mL,0.3125,34.888,9007.752807558963,True
0.3125 ug/mL,0.3125,34.9325,9007.752807558963,True
0.3125 ug/mL,0.3125,34.977,9007.752807558963,True
0.3125 ug/mL,0.3125,35.021499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,35.065999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,35.1105,9007.752807558963,True
0.3125 ug/mL,0.3125,35.155,9007.752807558963,True
0.3125 ug/mL,0.3125,35.1995,9007.752807558963,True
0.3125 ug/mL,0.3125,35.244,9007.752807558963,True
0.3125 ug/mL,0.3125,35.2885,9007.752807558963,True
0.3125 ug/mL,0.3125,35.333,9007.752807558963,True
0.3125 ug/mL,0.3125,35.3775,9007.752807558963,True
0.3125 ug/mL,0.3125,35.422,9007.752807558963,True
0.3125 ug/mL,0.3125,35.466499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,35.510999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,35.555499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,35.6,9007.752807558963,True
0.3125 ug/mL,0.3125,35.6445,9007.752807558963,True
0.3125 ug/mL,0.3125,35.689,9007.752807558963,True
0.3125 ug/mL,0.3125,35.7335,9007.752807558963,True
0.3125 ug/mL,0.3125,35.778,9007.752807558963,True
0.3125 ug/mL,0.3125,35.8225,9007.752807558963,True
0.3125 ug/mL,0.3125,35.867,9007.752807558963,True
0.3125 ug/mL,0.3125,35.9115,9007.752807558963,True
0.3125 ug/mL,0.3125,35.955999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,36.000499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,36.045,9007.752807558963,True
0.3125 ug/mL,0.3125,36.0895,9007.752807558963,True
0.3125 ug/mL,0.3125,36.134,9007.752807558963,True
0.3125 ug/mL,0.3125,36.1785,9007.752807558963,True
0.3125 ug/mL,0.3125,36.223,9007.752807558963,True
0.3125 ug/mL,0.3125,36.2675,9007.752807558963,True
0.3125 ug/mL,0.3125,36.312,9007.752807558963,True
0.3125 ug/mL,0.3125,36.3565,9007.752807558963,True
0.3125 ug/mL,0.3125,36.400999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,36.445499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,36.489999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,36.5345,9007.752807558963,True
0.3125 ug/mL,0.3125,36.579,9007.752807558963,True
0.3125 ug/mL,0.3125,36.6235,9007.752807558963,True
0.3125 ug/mL,0.3125,36.668,9007.752807558963,True
0.3125 ug/mL,0.3125,36.7125,9007.752807558963,True
0.3125 ug/mL,0.3125,36.757,9007.752807558963,True
0.3125 ug/mL,0.3125,36.8015,9007.752807558963,True
0.3125 ug/mL,0.3125,36.846,9007.752807558963,True
0.3125 ug/mL,0.3125,36.890499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,36.934999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,36.9795,9007.752807558963,True
0.3125 ug/mL,0.3125,37.024,9007.752807558963,True
0.3125 ug/mL,0.3125,37.0685,9007.752807558963,True
0.3125 ug/mL,0.3125,37.113,9007.752807558963,True
0.3125 ug/mL,0.3125,37.1575,9007.752807558963,True
0.3125 ug/mL,0.3125,37.202,9007.752807558963,True
0.3125 ug/mL,0.3125,37.2465,9007.752807558963,True
0.3125 ug/mL,0.3125,37.291,9007.752807558963,True
0.3125 ug/mL,0.3125,37.335499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,37.379999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,37.424499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,37.469,9007.752807558963,True
0.3125 ug/mL,0.3125,37.5135,9007.752807558963,True
0.3125 ug/mL,0.3125,37.558,9007.752807558963,True
0.3125 ug/mL,0.3125,37.6025,9007.752807558963,True
0.3125 ug/mL,0.3125,37.647,9007.752807558963,True
0.3125 ug/mL,0.3125,37.6915,9007.752807558963,True
0.3125 ug/mL,0.3125,37.736,9007.752807558963,True
0.3125 ug/mL,0.3125,37.780499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,37.824999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,37.869499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,37.914,9007.752807558963,True
0.3125 ug/mL,0.3125,37.9585,9007.752807558963,True
0.3125 ug/mL,0.3125,38.003,9007.752807558963,True
0.3125 ug/mL,0.3125,38.0475,9007.752807558963,True
0.3125 ug/mL,0.3125,38.092,9007.752807558963,True
0.3125 ug/mL,0.3125,38.1365,9007.752807558963,True
0.3125 ug/mL,0.3125,38.181,9007.752807558963,True
0.3125 ug/mL,0.3125,38.2255,9007.752807558963,True
0.3125 ug/mL,0.3125,38.269999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,38.314499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,38.358999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,38.4035,9007.752807558963,True
0.3125 ug/mL,0.3125,38.448,9007.752807558963,True
0.3125 ug/mL,0.3125,38.4925,9007.752807558963,True
0.3125 ug/mL,0.3125,38.537,9007.752807558963,True
0.3125 ug/mL,0.3125,38.5815,9007.752807558963,True
0.3125 ug/mL,0.3125,38.626,9007.752807558963,True
0.3125 ug/mL,0.3125,38.6705,9007.752807558963,True
0.3125 ug/mL,0.3125,38.714999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,38.759499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,38.803999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,38.8485,9007.752807558963,True
0.3125 ug/mL,0.3125,38.893,9007.752807558963,True
0.3125 ug/mL,0.3125,38.9375,9007.752807558963,True
0.3125 ug/mL,0.3125,38.982,9007.752807558963,True
0.3125 ug/mL,0.3125,39.0265,9007.752807558963,True
0.3125 ug/mL,0.3125,39.071,9007.752807558963,True
0.3125 ug/mL,0.3125,39.1155,9007.752807558963,True
0.3125 ug/mL,0.3125,39.16,9007.752807558963,True
0.3125 ug/mL,0.3125,39.204499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,39.248999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,39.2935,9007.752807558963,True
0.3125 ug/mL,0.3125,39.338,9007.752807558963,True
0.3125 ug/mL,0.3125,39.3825,9007.752807558963,True
0.3125 ug/mL,0.3125,39.427,9007.752807558963,True
0.3125 ug/mL,0.3125,39.4715,9007.752807558963,True
0.3125 ug/mL,0.3125,39.516,9007.752807558963,True
0.3125 ug/mL,0.3125,39.5605,9007.752807558963,True
0.3125 ug/mL,0.3125,39.605,9007.752807558963,True
0.3125 ug/mL,0.3125,39.649499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,39.693999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,39.738499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,39.783,9007.752807558963,True
0.3125 ug/mL,0.3125,39.8275,9007.752807558963,True
0.3125 ug/mL,0.3125,39.872,9007.752807558963,True
0.3125 ug/mL,0.3125,39.9165,9007.752807558963,True
0.3125 ug/mL,0.3125,39.961,9007.752807558963,True
0.3125 ug/mL,0.3125,40.0055,9007.752807558963,True
0.3125 ug/mL,0.3125,40.05,9007.752807558963,True
0.3125 ug/mL,0.3125,40.0945,9007.752807558963,True
0.3125 ug/mL,0.3125,40.138999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,40.183499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,40.228,9007.752807558963,True
0.3125 ug/mL,0.3125,40.2725,9007.752807558963,True
0.3125 ug/mL,0.3125,40.317,9007.752807558963,True
0.3125 ug/mL,0.3125,40.3615,9007.752807558963,True
0.3125 ug/mL,0.3125,40.406,9007.752807558963,True
0.3125 ug/mL,0.3125,40.4505,9007.752807558963,True
0.3125 ug/mL,0.3125,40.495,9007.752807558963,True
0.3125 ug/mL,0.3125,40.5395,9007.752807558963,True
0.3125 ug/mL,0.3125,40.583999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,40.628499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,40.672999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,40.7175,9007.752807558963,True
0.3125 ug/mL,0.3125,40.762,9007.752807558963,True
0.3125 ug/mL,0.3125,40.8065,9007.752807558963,True
0.3125 ug/mL,0.3125,40.851,9007.752807558963,True
0.3125 ug/mL,0.3125,40.8955,9007.752807558963,True
0.3125 ug/mL,0.3125,40.94,9007.752807558963,True
0.3125 ug/mL,0.3125,40.9845,9007.752807558963,True
0.3125 ug/mL,0.3125,41.028999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,41.073499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,41.117999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,41.1625,9007.752807558963,True
0.3125 ug/mL,0.3125,41.207,9007.752807558963,True
0.3125 ug/mL,0.3125,41.2515,9007.752807558963,True
0.3125 ug/mL,0.3125,41.296,9007.752807558963,True
0.3125 ug/mL,0.3125,41.3405,9007.752807558963,True
0.3125 ug/mL,0.3125,41.385,9007.752807558963,True
0.3125 ug/mL,0.3125,41.4295,9007.752807558963,True
0.3125 ug/mL,0.3125,41.474,9007.752807558963,True
0.3125 ug/mL,0.3125,41.518499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,41.562999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,41.607499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,41.652,9007.752807558963,True
0.3125 ug/mL,0.3125,41.6965,9007.752807558963,True
0.3125 ug/mL,0.3125,41.741,9007.752807558963,True
0.3125 ug/mL,0.3125,41.7855,9007.752807558963,True
0.3125 ug/mL,0.3125,41.83,9007.752807558963,True
0.3125 ug/mL,0.3125,41.8745,9007.752807558963,True
0.3125 ug/mL,0.3125,41.919,9007.752807558963,True
0.3125 ug/mL,0.3125,41.963499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,42.007999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,42.052499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,42.097,9007.752807558963,True
0.3125 ug/mL,0.3125,42.1415,9007.752807558963,True
0.3125 ug/mL,0.3125,42.186,9007.752807558963,True
0.3125 ug/mL,0.3125,42.2305,9007.752807558963,True
0.3125 ug/mL,0.3125,42.275,9007.752807558963,True
0.3125 ug/mL,0.3125,42.3195,9007.752807558963,True
0.3125 ug/mL,0.3125,42.364,9007.752807558963,True
0.3125 ug/mL,0.3125,42.4085,9007.752807558963,True
0.3125 ug/mL,0.3125,42.452999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,42.497499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,42.541999999999994,9007.752807558963,True
0.3125 ug/mL,0.3125,42.5865,9007.752807558963,True
0.3125 ug/mL,0.3125,42.631,9007.752807558963,True
0.3125 ug/mL,0.3125,42.6755,9007.752807558963,True
0.3125 ug/mL,0.3125,42.72,9007.752807558963,True
0.3125 ug/mL,0.3125,42.7645,9007.752807558963,True
0.3125 ug/mL,0.3125,42.809,9007.752807558963,True
0.3125 ug/mL,0.3125,42.8535,9007.752807558963,True
0.3125 ug/mL,0.3125,42.897999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,42.942499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,42.986999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,43.0315,9007.752807558963,True
0.3125 ug/mL,0.3125,43.076,9007.752807558963,True
0.3125 ug/mL,0.3125,43.1205,9007.752807558963,True
0.3125 ug/mL,0.3125,43.165,9007.752807558963,True
0.3125 ug/mL,0.3125,43.2095,9007.752807558963,True
0.3125 ug/mL,0.3125,43.254,9007.752807558963,True
0.3125 ug/mL,0.3125,43.2985,9007.752807558963,True
0.3125 ug/mL,0.3125,43.342999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,43.387499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,43.431999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,43.4765,9007.752807558963,True
0.3125 ug/mL,0.3125,43.521,9007.752807558963,True
0.3125 ug/mL,0.3125,43.5655,9007.752807558963,True
0.3125 ug/mL,0.3125,43.61,9007.752807558963,True
0.3125 ug/mL,0.3125,43.6545,9007.752807558963,True
0.3125 ug/mL,0.3125,43.699,9007.752807558963,True
0.3125 ug/mL,0.3125,43.7435,9007.752807558963,True
0.3125 ug/mL,0.3125,43.788,9007.752807558963,True
0.3125 ug/mL,0.3125,43.832499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,43.876999999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,43.921499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,43.966,9007.752807558963,True
0.3125 ug/mL,0.3125,44.0105,9007.752807558963,True
0.3125 ug/mL,0.3125,44.055,9007.752807558963,True
0.3125 ug/mL,0.3125,44.0995,9007.752807558963,True
0.3125 ug/mL,0.3125,44.144,9007.752807558963,True
0.3125 ug/mL,0.3125,44.1885,9007.752807558963,True
0.3125 ug/mL,0.3125,44.233,9007.752807558963,True
0.3125 ug/mL,0.3125,44.277499999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,44.321999999999996,9007.752807558963,True
0.3125 ug/mL,0.3125,44.366499999999995,9007.752807558963,True
0.3125 ug/mL,0.3125,44.411,9007.752807558963,True
0.3125 ug/mL,0.3125,44.4555,9007.752807558963,True
0.3125 ug/mL,0.3125,44.5,9007.752807558963,True
0.625 ug/mL,0.625,0.0,0.0073672139268677,True
0.625 ug/mL,0.625,0.0445,1085.7694635335788,True
0.625 ug/mL,0.625,0.089,2063.563732382815,True
0.625 ug/mL,0.625,0.1335,2944.1264591856634,True
0.625 ug/mL,0.625,0.178,3737.126316657751,True
0.625 ug/mL,0.625,0.22249999999999998,4451.270527864576,True
0.625 ug/mL,0.625,0.267,5094.400472460021,True
0.625 ug/mL,0.625,0.3115,5673.577785871795,True
0.625 ug/mL,0.625,0.356,6195.161896812066,True
0.625 ug/mL,0.625,0.40049999999999997,6664.8798544834035,True
0.625 ug/mL,0.625,0.44499999999999995,7087.88921219024,True
0.625 ug/mL,0.625,0.4895,7468.834657824556,True
0.625 ug/mL,0.625,0.534,7811.899013034643,True
0.625 ug/mL,0.625,0.5785,8120.8491610531855,True
0.625 ug/mL,0.625,0.623,8399.077407477176,True
0.625 ug/mL,0.625,0.6675,8649.638728145399,True
0.625 ug/mL,0.625,0.712,8875.284313099175,True
0.625 ug/mL,0.625,0.7565,9078.49177494262,True
0.625 ug/mL,0.625,0.8009999999999999,9261.492353293463,True
0.625 ug/mL,0.625,0.8454999999999999,9426.295414032165,True
0.625 ug/mL,0.625,0.8899999999999999,9574.710512353737,True
0.625 ug/mL,0.625,0.9345,9708.367261876889,True
0.625 ug/mL,0.625,0.979,9828.733227975488,True
0.625 ug/mL,0.625,1.0234999999999999,9937.130041802984,False
0.625 ug/mL,0.625,1.068,10034.747911943514,False
0.625 ug/mL,0.625,1.1125,10122.658693029189,False
0.625 ug/mL,0.625,1.157,10201.827654818333,False
0.625 ug/mL,0.625,1.2015,10273.124080960455,False
0.625 ug/mL,0.625,1.246,10337.330813823484,False
0.625 ug/mL,0.625,1.2905,10395.152850186523,False
0.625 ug/mL,0.625,1.335,10447.225082179717,False
0.625 ug/mL,0.625,1.3795,10494.119268467593,False
0.625 ug/mL,0.625,1.424,10536.350312220238,False
0.625 ug/mL,0.625,1.4685,10574.381914805024,False
0.625 ug/mL,0.625,1.513,10608.631667277145,False
0.625 ug/mL,0.625,1.5574999999999999,10639.475635573937,False
0.625 ug/mL,0.625,1.6019999999999999,10667.25248975903,False
0.625 ug/mL,0.625,1.6464999999999999,10692.267222655773,False
0.625 ug/mL,0.625,1.6909999999999998,10714.794498700996,False
0.625 ug/mL,0.625,1.7354999999999998,10735.081669789823,False
0.625 ug/mL,0.625,1.7799999999999998,10753.3514912259,False
0.625 ug/mL,0.625,1.8245,10769.804567598383,False
0.625 ug/mL,0.625,1.869,10784.621555441747,False
0.625 ug/mL,0.625,1.9135,10797.965146863806,False
0.625 ug/mL,0.625,1.958,10809.981855922431,False
0.625 ug/mL,0.625,2.0025,10820.80362736553,False
0.625 ug/mL,0.625,2.0469999999999997,10830.54928539847,False
0.625 ug/mL,0.625,2.0915,10839.325838386529,False
0.625 ug/mL,0.625,2.136,10847.229653818162,False
0.625 ug/mL,0.625,2.1805,10854.347516430322,False
0.625 ug/mL,0.625,2.225,10860.75758111412,False
0.625 ug/mL,0.625,2.2695,10866.53023106388,False
0.625 ug/mL,0.625,2.314,10871.728850592119,False
0.625 ug/mL,0.625,2.3585,10876.410521096062,False
0.625 ug/mL,0.625,2.403,10880.62664781748,False
0.625 ug/mL,0.625,2.4475,10884.423524277727,False
0.625 ug/mL,0.625,2.492,10887.842840585547,False
0.625 ug/mL,0.625,2.5364999999999998,10890.922141198913,False
0.625 ug/mL,0.625,2.581,10893.695237167194,False
0.625 ug/mL,0.625,2.6254999999999997,10896.192577380067,False
0.625 ug/mL,0.625,2.67,10898.441582899593,False
0.625 ug/mL,0.625,2.7144999999999997,10900.466948046393,False
0.625 ug/mL,0.625,2.759,10902.29091154593,False
0.625 ug/mL,0.625,2.8034999999999997,10903.933500712086,False
0.625 ug/mL,0.625,2.848,10905.412751349206,False
0.625 ug/mL,0.625,2.8925,10906.744905787153,False
0.625 ug/mL,0.625,2.937,10907.944591223826,False
0.625 ug/mL,0.625,2.9815,10909.024980333354,False
0.625 ug/mL,0.625,3.026,10909.997935903459,False
0.625 ug/mL,0.625,3.0705,10910.874141090137,False
0.625 ug/mL,0.625,3.1149999999999998,10911.663216719848,False
0.625 ug/mL,0.625,3.1595,10912.373826927218,False
0.625 ug/mL,0.625,3.2039999999999997,10913.01377428816,False
